Interactor 1,Interactor 2,is_directed,BIOGRID,pathway,complex,Confidence
RFC1,PCNA,0.0,True,True,True,0.97
RFC1,RFC4,0.0,True,True,True,0.98
RFC1,SMC1A,0.0,True,True,True,0.86
RFC1,BRD4,0.0,True,True,True,0.9
RFC1,BRCA1,0.0,True,True,True,0.86
TNNI2,TNNC1,0.0,True,True,False,0.9
TNK2,SNX9,1.0,True,True,False,0.958
RFX3,FOXJ1,1.0,True,False,False,0.87
RAD1,ATR,1.0,True,True,True,0.63
RAD1,RAD9A,0.0,True,True,True,0.97
NIN,GSK3B,0.0,True,False,True,0.87
TP53BP1,PAXIP1,1.0,True,True,True,0.999
TP53BP1,RIF1,1.0,True,True,True,0.991
TP53BP1,TP53,1.0,True,True,True,0.999
VLDLR,DAB1,1.0,True,True,False,0.87
FGF9,FGFR3,1.0,True,True,False,0.9
FGF9,FGFR1,0.0,True,True,False,0.85
NOP2,RBM28,0.0,True,True,False,0.89
NOP2,CEBPZ,0.0,True,True,False,0.88
CD9,CD81,0.0,True,True,True,0.9
CD9,CD63,0.0,True,True,True,0.88
CD9,IGSF8,1.0,True,False,False,0.89
CHEK2,MDM2,-1.0,True,True,True,0.997
CHEK2,BRCA1,1.0,True,True,True,0.999
LATS2,USP9X,0.0,True,True,True,0.85
LATS2,SIAH2,0.0,True,True,True,0.87
LATS2,LIMD1,0.0,True,True,True,0.85
LATS2,WWTR1,-1.0,True,True,True,0.52
LATS2,AMOT,0.0,True,True,True,0.84
LATS2,SAV1,0.0,True,True,True,0.89
LATS2,LATS1,0.0,True,True,True,0.85
RAD51,CASP3,1.0,False,True,True,0.69
RAD51,RAD52,1.0,True,True,True,0.97
RAD51,BLM,0.0,True,True,True,0.97
RAD51,BARD1,0.0,True,True,True,0.89
RAD51,CHEK1,1.0,True,True,True,0.999
RAD51,WRN,0.0,True,True,True,0.87
RAD51,ATRX,0.0,True,True,True,0.9
RAD51,SUMO1,0.0,True,True,True,0.87
RAD51,DMC1,0.0,True,True,False,0.9
RAD51,RAD18,0.0,True,False,True,0.88
RAD51,MDC1,0.0,True,True,True,0.84
PSME1,PSME2,0.0,True,True,True,0.9
MSX1,TBP,-1.0,True,True,True,0.89
STAG1,SMC1A,0.0,True,True,True,0.9
STAG1,RAD21,0.0,True,True,True,0.9
DRD3,GNAI1,1.0,False,True,False,0.52
SEC13,NUP98,0.0,True,True,True,0.88
BRPF1,ING5,0.0,True,False,True,0.88
ALK,PLCG1,1.0,True,True,True,0.86
ALK,SHC3,1.0,True,True,True,0.73
ALK,PTN,1.0,True,False,False,0.89
ALK,JAK3,1.0,True,True,False,0.83
ALK,PTPN11,1.0,False,True,True,0.733
ALK,SHC1,1.0,True,True,True,0.84
DCP2,DCP1B,0.0,True,True,False,0.87
DCP2,EDC3,0.0,True,True,True,0.89
DCP2,DCP1A,0.0,True,True,True,0.9
DCP2,EDC4,0.0,True,True,True,0.88
FANCA,FANCC,0.0,True,True,True,0.9
FANCA,TOP3A,0.0,True,True,True,0.87
FANCA,BRCA1,0.0,True,True,True,0.9
FANCA,FANCF,0.0,True,True,True,0.9
FANCA,FANCG,0.0,True,True,True,0.9
RPH3A,RAB3A,1.0,True,True,False,0.999
TBR1,FOXP2,1.0,True,False,False,0.84
EP400,MAX,0.0,True,False,True,0.89
EP400,TRRAP,0.0,True,False,True,0.89
EP400,KAT5,0.0,True,False,True,0.9
RTF1,LEO1,0.0,True,True,False,0.9
RTF1,CDC73,0.0,True,True,False,0.88
LAMA1,DAG1,1.0,False,True,False,0.72
SQSTM1,WDFY3,1.0,True,False,False,0.997
CCNK,CDK13,0.0,True,False,True,0.9
CCNK,CDK9,0.0,True,True,True,0.88
CCNK,CDK12,0.0,True,False,True,0.89
CCL25,CCR1,1.0,False,True,False,1.0
CCL25,CCR7,1.0,False,True,False,1.0
CCL25,CCR2,1.0,False,True,False,1.0
CCL25,CXCR6,1.0,False,True,False,1.0
CCL25,CCR8,1.0,False,True,False,1.0
AKT1S1,RPTOR,-1.0,True,True,True,0.999
AKT1S1,MTOR,-1.0,True,True,True,0.999
STRN4,SIKE1,0.0,True,False,True,0.89
STRN4,STRN,0.0,True,False,True,0.9
ERCC2,POLR2G,1.0,False,True,True,0.971
ERCC2,CCNH,0.0,True,True,True,0.96
ERCC2,POLR2F,1.0,False,True,True,0.971
ERCC2,POLR2C,1.0,False,True,True,0.974
ERCC2,POLR2H,1.0,False,True,True,0.856
ERCC2,GTF2F1,1.0,True,True,True,0.995
ERCC2,POLR2E,1.0,False,True,True,0.971
ERCC2,POLR2L,1.0,False,True,True,0.971
ERCC2,POLR2D,1.0,False,True,True,0.973
ERCC2,POLR2J,1.0,False,True,True,0.962
ERCC2,MMS19,0.0,True,False,True,0.89
ERCC2,POLR2I,1.0,False,True,True,0.971
ERCC2,POLR2B,1.0,False,True,True,0.973
ERCC2,GTF2H2,1.0,True,True,True,0.999
ERCC2,POLR2K,1.0,False,True,True,0.972
ERCC2,GTF2F2,1.0,False,True,True,0.974
ERCC2,TBP,1.0,False,True,True,0.71
ERCC2,CDK7,0.0,True,True,True,0.96
KLC3,KLC2,0.0,True,True,False,0.88
KLC3,KLC4,0.0,True,True,False,0.88
AKT2,FOXO4,-1.0,False,True,True,0.52
AKT2,PDE3B,1.0,False,True,False,1.0
AKT2,TSC2,-1.0,False,True,True,0.52
AKT2,GSK3B,-1.0,True,True,True,0.78
AKT2,ESR1,1.0,True,True,True,0.8
SPHKAP,SPHK1,-1.0,False,False,False,0.975
XRCC5,NHEJ1,0.0,True,True,True,0.85
XRCC5,DDB2,1.0,True,True,True,0.73
SNX9,EGFR,1.0,True,True,False,0.87
SNX9,OCRL,0.0,True,True,False,0.86
SNX9,SYNJ1,0.0,True,True,False,0.88
SNX9,WASL,1.0,True,True,False,0.68
SUMO1,RNF4,0.0,True,True,False,0.9
SUMO1,TDG,0.0,True,True,False,0.9
SUMO1,SMAD4,1.0,True,True,True,0.74
SUMO1,XPO1,1.0,True,True,True,0.63
SUMO1,HDAC1,1.0,False,True,True,0.73
SUMO1,DAXX,0.0,True,True,True,0.97
SUMO1,HIPK2,-1.0,True,True,True,0.9
SUMO1,PCNA,0.0,True,True,True,0.95
SUMO1,MDM2,1.0,True,True,True,0.87
SUMO1,BRCA1,0.0,True,True,True,0.89
STAT4,STAT1,0.0,True,True,False,0.92
RFC4,RFC5,0.0,True,True,True,1.0
RFC4,PCNA,0.0,True,True,True,0.97
DYNLL1,AMBRA1,-1.0,True,True,False,0.809
WIPF1,WASL,1.0,True,True,True,0.99
WIPF1,GRB2,0.0,True,True,True,0.94
WIPF1,NCK2,0.0,True,True,False,0.96
GRB2,PTK2,1.0,True,True,True,0.999
GRB2,DAG1,0.0,True,True,True,0.96
GRB2,DOK1,1.0,True,True,False,0.63
GRB2,BCR,0.0,True,True,False,0.97
GRB2,CD22,0.0,True,True,False,0.9
GRB2,KHDRBS1,1.0,True,True,True,0.988
GRB2,WASL,1.0,True,True,True,0.97
GRB2,ASAP1,0.0,True,True,True,0.9
GRB2,SYNJ1,0.0,True,True,False,0.93
GRB2,GAB2,1.0,True,True,False,0.97
GRB2,RAC1,1.0,True,True,True,0.82
GRB2,SHC1,1.0,True,True,True,0.99
GRB2,CRK,0.0,True,True,True,0.97
GRB2,SH2B3,0.0,True,True,False,0.85
GRB2,ACTR2,1.0,False,True,True,0.797
GRB2,SH2B2,0.0,True,True,False,0.85
GRB2,PAK1,1.0,True,True,True,0.71
GRB2,STAT3,-1.0,False,True,True,0.72
GRB2,IKZF3,-1.0,True,False,False,0.74
GRB2,PTPRA,-1.0,True,True,True,0.97
GRB2,SRC,1.0,True,True,True,0.85
GRB2,IRS1,1.0,True,True,True,0.97
GRB2,ARAP1,0.0,True,True,False,0.87
GRB2,ITK,1.0,True,True,True,0.86
PDK1,PDK3,0.0,True,True,False,0.87
WASF1,ARPC2,1.0,False,True,False,1.0
WASF1,ACTB,1.0,False,True,False,0.52
WASF1,ABI1,0.0,True,True,False,0.88
WASF1,BRK1,0.0,True,True,False,0.87
WASF1,ABI2,0.0,True,True,False,0.9
WASF1,ARPC3,1.0,False,True,False,1.0
WASF1,ARPC5,1.0,False,True,False,1.0
ETS1,DAXX,0.0,True,True,True,0.89
TIRAP,IRAK4,0.0,True,True,True,0.87
TIRAP,IRAK2,0.0,True,True,True,0.86
TIRAP,IRAK1,0.0,True,True,True,0.84
TIRAP,MYD88,1.0,True,True,True,0.9
ECT2,PLK1,1.0,False,True,True,0.52
ECT2,RHOA,1.0,True,True,True,0.63
ECT2,CDC42,1.0,True,True,True,0.63
STT3A,RPN1,0.0,True,True,True,0.89
PRKAR1A,PRKACB,-1.0,True,True,False,0.998
PRKAR1A,PRKACA,-1.0,True,True,False,0.999
TANK,TBK1,1.0,True,True,True,0.97
TANK,PLK1,0.0,True,True,True,0.87
CD79B,RASA1,1.0,False,True,False,1.0
GRK5,ADRB2,1.0,True,True,False,0.69
EVL,VASP,0.0,True,True,False,0.89
EVL,ZYX,0.0,True,True,False,0.9
EVL,ENAH,0.0,True,True,False,0.88
GIPC1,NRP1,0.0,True,True,True,0.87
GIPC1,NTRK2,0.0,True,True,False,0.95
GIPC1,SDC4,0.0,True,True,True,0.85
GIPC1,NTRK1,0.0,True,True,True,0.84
GIPC1,MYO6,0.0,True,True,False,0.9
GIPC1,ADRB1,0.0,True,True,True,0.87
GIPC1,LRP2,0.0,True,True,False,0.89
PIAS3,SUMO1,0.0,True,True,True,0.85
PIAS3,SMAD3,1.0,True,True,True,0.88
PIAS3,SUMO2,0.0,True,True,False,0.85
PIAS3,GFI1,0.0,True,True,True,0.95
PIAS3,SMAD2,1.0,True,True,True,0.79
PIAS3,SMAD4,1.0,True,True,True,0.88
VTI1A,STX6,0.0,True,True,True,0.9
VTI1A,VAMP4,0.0,True,True,True,0.9
VTI1A,VAMP8,0.0,True,True,True,0.84
VTI1A,BET1,0.0,True,True,False,0.84
VTI1A,STX12,0.0,True,True,True,0.97
VTI1A,STX7,0.0,True,True,True,0.87
VTI1A,STX8,0.0,True,True,False,0.88
CUL5,WSB1,0.0,True,False,True,0.87
MKS1,B9D1,0.0,True,True,True,0.87
MKS1,B9D2,0.0,True,True,True,0.87
DPP10,KCND2,1.0,True,False,True,0.68
PDGFD,FGFR1,1.0,False,True,False,1.0
NTNG2,LRRC4,1.0,True,True,False,0.79
BCL2L11,BAX,1.0,True,True,True,0.997
BCL2L11,BCL2A1,-1.0,True,True,False,0.997
BCL2L11,BCL2,-1.0,True,True,True,0.992
BCL2L11,BAK1,1.0,False,True,True,0.995
BCL2L11,MCL1,-1.0,True,True,True,0.999
BBS10,BBS7,0.0,True,True,True,0.88
EME1,SLX4,0.0,True,True,False,0.89
EME1,MUS81,0.0,True,True,True,0.9
SPOP,GLI3,0.0,True,True,True,0.89
SPOP,NCOA3,-1.0,True,True,True,0.89
SPOP,MYD88,0.0,True,True,True,0.89
SPOP,BRD4,0.0,True,True,True,0.86
SPOP,CUL3,1.0,True,True,True,0.9
SPOP,DAXX,0.0,True,True,True,0.89
SPOP,PTEN,0.0,True,True,True,0.89
SPOP,DEK,0.0,True,True,True,0.84
PICALM,CLTCL1,1.0,True,False,False,0.9
CNOT6,CNOT7,0.0,True,True,True,0.89
CNOT6,CNOT2,0.0,True,True,True,0.89
CBX1,EHMT2,0.0,True,True,False,0.85
CBX1,CBX3,0.0,True,True,False,0.9
CBX1,CHD4,0.0,True,True,False,0.87
CBX1,CHD3,0.0,True,True,False,0.86
CBX1,CBX5,0.0,True,True,False,0.97
AP1G1,ARF1,0.0,True,True,True,0.86
AP1G1,AP1B1,0.0,True,True,True,0.96
AP1G1,AP1S2,0.0,True,True,True,0.99
AP1G1,AP2B1,0.0,True,True,True,0.94
AP1G1,AP1S1,0.0,True,True,True,0.98
AP1G1,AP1M1,0.0,True,True,True,0.96
AP1G1,AP2M1,0.0,True,True,True,0.87
AP1G1,AP1M2,0.0,True,True,True,0.96
CDKN2D,CDK4,1.0,True,True,False,0.999
CDKN2D,CDK6,1.0,True,True,False,0.999
CDKN2D,CCND3,-1.0,True,True,False,0.952
ARAP1,RAC1,-1.0,True,True,False,0.65
SRPK2,SRSF1,1.0,True,True,False,0.86
SRPK2,SRSF6,0.0,True,True,False,0.86
SRPK2,RNPS1,0.0,True,True,False,0.89
SRPK2,SRSF5,0.0,True,True,False,0.88
SRPK2,SRSF3,0.0,True,True,False,0.86
SRPK2,SRSF2,1.0,True,True,False,0.87
SRPK2,DDX46,0.0,True,True,False,0.89
SRPK2,SRSF8,0.0,True,True,False,0.89
SRPK2,CLK3,0.0,True,True,False,0.89
SRPK2,U2AF2,0.0,True,True,False,0.9
SRPK2,ACIN1,1.0,True,True,False,0.844
NUMA1,GPSM2,0.0,True,False,True,0.89
PTTG1,ESPL1,-1.0,True,True,True,0.9
G3BP1,DDX6,0.0,True,False,True,0.84
G3BP1,RASA1,0.0,True,False,True,0.84
G3BP1,DDX58,-1.0,True,False,True,0.63
G3BP1,G3BP2,1.0,True,False,True,0.87
MED24,MED20,0.0,True,False,True,0.85
MED24,CDK8,0.0,True,True,True,0.9
MED24,PPARG,0.0,True,True,True,0.85
MED24,MED14,0.0,True,True,True,0.87
MED24,MED19,0.0,True,False,True,0.89
MED24,MED21,0.0,True,False,True,0.87
MED24,MED29,0.0,True,False,True,0.89
MED24,MED23,0.0,True,False,True,0.88
MED24,MED13,0.0,True,True,True,0.87
MED24,MED9,0.0,True,True,True,0.88
MED24,MED16,0.0,True,True,True,0.87
MED24,CDK19,0.0,True,False,True,0.89
MED24,ESR1,0.0,True,True,True,0.9
MED24,MED4,0.0,True,True,True,0.88
MED24,MED10,0.0,True,False,True,0.89
MED24,MED12,0.0,True,True,True,0.87
MED24,MED18,0.0,True,False,True,0.87
MED24,MED1,0.0,True,True,True,0.9
MED24,MED25,0.0,True,False,True,0.87
NR2F2,NR2F6,1.0,True,True,False,0.758
PRC1,PLK1,0.0,True,False,True,0.84
PRC1,KIF23,1.0,True,False,True,0.78
PRC1,KIF14,1.0,True,False,True,0.63
KIF7,GLI3,1.0,True,True,False,0.72
KIF7,GLI2,1.0,True,True,False,0.82
KIF7,GLI1,1.0,True,True,False,0.72
PPP2R2B,YWHAE,-1.0,False,True,False,0.916
ACTN1,SRC,1.0,False,True,True,0.76
ACTN1,ACTN2,0.0,True,True,False,0.88
KRIT1,HEG1,0.0,True,False,True,0.9
CCL8,CXCR4,1.0,False,True,False,1.0
CCL8,CCR3,1.0,False,True,False,0.55
CCL8,CCR9,1.0,False,True,False,1.0
CCL8,CCR2,1.0,False,True,False,0.63
CCL8,CXCR6,1.0,False,True,False,1.0
CCL8,CCR10,1.0,False,True,False,1.0
CFI,C3,-1.0,True,True,False,0.999
AIMP1,AIMP2,0.0,True,True,True,0.89
AKAP5,PRKACA,1.0,True,True,True,0.95
INCENP,AURKB,1.0,True,False,True,0.999
GIT1,PXN,-1.0,True,True,True,0.999
GIT1,PAK2,0.0,True,True,False,0.89
GIT1,PAK1,0.0,True,True,True,0.96
GIT1,SCRIB,0.0,True,True,True,0.89
GIT1,SRC,1.0,False,True,True,0.55
GIT1,NCK2,0.0,True,True,False,0.89
GIT1,NCK1,0.0,True,True,True,0.88
GIT1,RAC1,-1.0,True,True,True,0.73
GIT1,CDC42,1.0,True,True,True,0.78
CDC23,CDC26,1.0,True,True,True,0.87
CDC23,BUB1B,0.0,True,True,True,0.88
CDC23,ANAPC2,1.0,True,True,True,0.999
CDC23,CDC27,1.0,True,True,True,0.9
CDC23,ANAPC5,1.0,True,True,True,0.999
CDC23,ANAPC1,1.0,True,True,True,0.999
CDC23,FZR1,1.0,True,True,False,0.999
CDC23,ANAPC4,1.0,True,True,True,0.999
CDC23,CDC16,1.0,True,True,True,0.98
CDC23,UBE2C,1.0,False,True,False,0.66
CDC23,PTTG1,1.0,False,True,True,0.62
KIF20A,CDCA8,1.0,True,False,True,0.998
CCL26,CCR2,-1.0,False,True,False,1.0
CCL26,CCR8,1.0,False,True,False,1.0
NRG4,ERBB4,1.0,False,True,False,0.52
FLOT2,FLOT1,0.0,True,True,True,0.89
FLOT2,CAV1,0.0,True,True,True,0.89
SIN3A,SMAD3,-1.0,True,True,True,0.56
SIN3A,MBD2,0.0,True,True,True,0.88
SIN3A,RBBP4,0.0,True,True,True,0.9
SIN3A,BCL6,0.0,True,True,True,0.9
SIN3A,FOXK2,0.0,True,False,True,0.88
SIN3A,MYC,-1.0,True,True,True,0.63
SIN3A,MECP2,0.0,True,True,True,0.9
SIN3A,RBBP7,0.0,True,True,True,0.9
SIN3A,SAP30,0.0,True,True,True,0.97
RGS19,GIPC1,0.0,True,True,True,0.99
RGS19,GNAI3,0.0,True,True,False,0.89
MATK,ERBB2,0.0,True,True,False,0.87
MATK,KIT,1.0,True,True,False,0.85
NXF3,NXT1,0.0,True,True,False,0.89
NXF3,NXT2,0.0,True,True,False,0.89
CLK3,SRSF1,0.0,True,True,False,0.87
CLK3,SRSF8,0.0,True,True,False,0.87
CLK3,CLK2,0.0,True,True,False,0.87
CLK3,TRA2A,0.0,True,True,False,0.95
FZR1,CDC27,1.0,True,True,False,0.999
AFF1,AFF4,0.0,True,False,True,0.86
AFF1,CDK9,0.0,True,True,True,0.89
CDK1,SKP2,0.0,True,True,True,0.85
CDK1,CHEK1,1.0,True,True,True,0.945
CDK1,CDC20,0.0,True,True,True,0.84
CDK1,ESCO1,-1.0,True,False,True,0.72
CDK1,BCL2,-1.0,True,True,True,0.76
CDK1,ORC1,1.0,True,True,True,0.63
CDK1,BRCA1,1.0,True,True,True,0.69
CDK1,PRKAR2A,1.0,True,True,True,0.914
CDK1,SLBP,-1.0,True,False,False,0.63
CDK1,CDC6,0.0,True,True,True,0.86
CDK1,INCENP,1.0,False,False,True,0.975
CDK1,CCNA2,0.0,True,True,True,0.89
CDK1,LATS1,1.0,True,True,True,0.89
CDK1,E2F1,1.0,True,True,True,0.52
MVP,PARP4,0.0,True,True,False,0.9
PPP1CB,GYS1,1.0,True,True,False,0.881
PPP1CB,CALML3,-1.0,True,True,False,0.783
LAT,GRAP2,0.0,True,True,False,0.89
LAT,GRB2,1.0,True,True,True,0.9
LAT,PLCG1,1.0,True,True,True,0.97
LAT,PIK3R1,1.0,True,True,True,0.938
LAT,PAK1,1.0,False,True,True,1.0
LAT,LCP2,0.0,True,True,True,0.84
LAT,SOS1,1.0,False,True,True,0.62
LAT,PLCG2,1.0,True,True,True,0.89
ULK2,ATG13,1.0,True,True,True,0.82
ULK2,RB1CC1,1.0,True,True,True,0.999
SNTB1,DMD,0.0,True,True,False,0.97
MAPK8,MAPK9,1.0,True,True,False,0.98
MAPK8,JUN,1.0,True,True,False,0.999
MAPK8,MAP3K11,1.0,False,True,False,0.954
MAPK8,SMAD3,1.0,False,True,False,0.954
MAPK8,RAC1,1.0,False,True,False,0.96
NUPR1,PTMA,0.0,True,True,False,0.89
BTC,ERBB4,1.0,False,True,False,0.52
AREG,EGFR,1.0,True,True,False,0.9
IL4R,IRS1,1.0,False,True,True,0.947
IL4R,TYK2,1.0,True,True,True,0.757
CAST,CAPN2,-1.0,True,True,False,0.999
RAE1,NXF1,1.0,True,True,True,0.997
RAE1,NUP98,1.0,True,True,True,0.63
RAE1,RBM8A,1.0,True,True,True,0.63
GLI3,SPOP,0.0,True,True,True,0.89
GLI3,GLI2,-1.0,True,True,False,0.63
YWHAZ,YWHAB,1.0,True,True,True,0.99
YWHAZ,SFN,1.0,True,True,False,0.976
ITGB1,CRKL,1.0,False,True,True,0.941
MOB1A,LATS2,1.0,True,True,True,0.88
MOB1A,LATS1,1.0,True,True,True,0.88
MOB1B,LATS1,1.0,True,True,False,0.88
MOB1B,LATS2,1.0,True,True,False,0.88
LDHB,LDHA,0.0,True,True,False,0.89
FAF1,CUL1,0.0,True,True,False,0.84
VAMP1,VAPB,0.0,True,True,True,0.85
VAMP1,VAPA,0.0,True,True,True,0.85
NDE1,DISC1,0.0,True,False,True,0.89
SOX6,CTBP2,0.0,True,True,False,0.89
ETV6,ETV7,0.0,True,True,False,0.87
ETV6,NCOR1,0.0,True,True,False,0.84
AP1S3,AP1M2,0.0,True,True,True,0.89
AP1S3,AP1B1,0.0,True,True,True,0.93
UBN1,ASF1A,0.0,True,False,True,0.89
UBN1,HIRA,0.0,True,False,True,0.9
ILK,LIMS1,0.0,True,True,True,0.99
ILK,AKT3,1.0,False,True,False,1.0
ILK,LIMS2,0.0,True,False,True,0.96
ILK,CTNNB1,1.0,True,True,True,0.972
ING4,KAT7,0.0,True,False,True,0.86
DDX17,DDX5,0.0,True,True,True,0.96
DDX17,YAP1,0.0,True,True,True,0.88
DDX17,ESR1,1.0,True,True,True,0.9
DDX17,FUS,0.0,True,True,True,0.85
CSNK1E,DVL2,1.0,True,True,True,0.99
CSNK1E,APC,1.0,True,True,True,0.98
EAF1,ELL,1.0,True,False,True,0.88
SLC38A9,LAMTOR5,1.0,True,True,True,0.999
SOX10,PAX3,0.0,True,True,False,0.9
KAT6A,RUNX1,1.0,True,True,True,0.75
CARD11,BCL10,1.0,True,True,True,0.999
NFE2L2,KEAP1,-1.0,True,True,True,0.999
CCNF,SKP1,0.0,True,False,True,0.87
CCNF,CCP110,-1.0,True,False,True,0.981
TULP3,WDR19,0.0,True,True,True,0.87
TULP3,WDR35,0.0,True,True,True,0.87
TULP3,IFT43,0.0,True,True,True,0.87
EMC6,MMGT1,0.0,True,False,True,0.87
EMC6,EMC10,0.0,True,False,True,0.84
NCF4,MMP9,1.0,False,True,True,1.0
NCF4,NCF1,0.0,True,True,True,0.9
NCF4,NCF2,0.0,True,True,True,0.9
PAFAH1B1,NDEL1,1.0,True,False,False,0.999
DEK,DAXX,0.0,True,True,True,0.84
DEK,SPOP,0.0,True,True,True,0.84
IL15RA,IL2RB,1.0,False,True,True,0.993
INS,INSR,1.0,False,True,False,0.89
NOXO1,NOXA1,1.0,False,False,True,0.81
DUSP8,MAPK8,1.0,True,True,False,0.975
DUSP8,MAPK9,-1.0,True,True,False,0.85
PTK2B,TGFB1I1,1.0,True,True,True,0.988
PTK2B,SRC,1.0,True,True,True,0.984
IRF7,IRF3,0.0,True,True,True,0.88
HOOK2,AKTIP,0.0,True,False,True,0.89
ASCC2,TRIP4,0.0,True,False,True,0.89
ASCC2,ASCC3,0.0,True,False,True,0.9
ASCC2,ASCC1,0.0,True,False,True,0.84
MED13,MED17,0.0,True,True,True,0.87
MED13,MED16,0.0,True,True,True,0.87
MED13,CDK8,0.0,True,True,True,0.9
MED13,MED1,0.0,True,True,True,0.9
MED13,MED7,0.0,True,False,True,0.87
MED13,MED30,0.0,True,True,True,0.87
MED13,MED19,0.0,True,False,True,0.9
MED13,MED9,0.0,True,True,True,0.89
MED13,MED8,0.0,True,False,True,0.87
MED13,MED23,0.0,True,False,True,0.87
MED13,MED6,0.0,True,False,True,0.87
MED13,MED27,0.0,True,True,True,0.87
MED13,CCNC,0.0,True,True,True,0.92
MED13,MED14,0.0,True,True,True,0.87
MED13,MED18,0.0,True,False,True,0.9
MED13,MED12,0.0,True,True,True,0.89
MED13,MED10,0.0,True,False,True,0.9
MED13,CDK19,0.0,True,False,True,0.87
MED13,MED4,0.0,True,True,True,0.89
CHMP1A,VPS4A,-1.0,True,True,False,0.999
SOCS6,EGFR,0.0,True,True,False,0.88
SOCS6,CUL5,0.0,True,True,False,0.89
SOCS6,KIT,-1.0,True,True,False,0.9
MAP2K7,MAP3K7,1.0,False,True,False,0.984
EPHB1,HCK,1.0,False,True,False,1.0
EPHB1,FYN,1.0,False,True,False,1.0
EPHB1,SRC,1.0,False,True,False,1.0
EPHB1,GRB7,1.0,True,True,False,0.77
EPHB1,FGR,1.0,False,True,False,1.0
GRIP1,GRIA2,0.0,True,True,True,0.98
GRIP1,GRIA4,0.0,True,True,False,0.84
GRIP1,GRIK2,0.0,True,True,False,0.84
GRIP1,ESR1,0.0,True,True,True,0.85
GRK4,CXCR4,1.0,False,True,False,1.0
GRK4,CCR4,1.0,False,True,False,1.0
GRK4,ADRB2,1.0,True,True,False,0.56
CTDSP2,SMAD1,-1.0,False,False,False,0.932
BCL2,BAX,-1.0,True,True,True,0.99
BCL2,BAD,-1.0,True,True,False,0.99
NSF,STX12,0.0,True,True,False,0.88
NSF,GOSR1,0.0,True,True,False,0.84
NSF,STX6,0.0,True,True,False,0.87
NSF,STX7,0.0,True,True,False,0.86
NSF,GRIA2,0.0,True,True,False,0.96
FANCB,FANCE,1.0,True,True,True,0.63
FANCB,FANCG,1.0,True,True,True,0.83
FANCB,FANCF,1.0,True,True,True,0.68
FANCB,FANCC,1.0,True,True,True,0.73
TCF4,ID2,1.0,True,True,False,0.989
CAMK2A,GRIN2B,1.0,True,True,True,0.999
MPP3,LIN7C,0.0,True,False,True,0.87
PPME1,PPP2CA,-1.0,True,False,True,0.999
GSTP1,FANCC,0.0,True,True,False,0.87
TOP3B,TDRD3,0.0,True,False,True,0.9
GRB10,NEDD4,1.0,True,True,False,0.92
GRB10,EGFR,0.0,True,True,False,0.9
GRB10,RAF1,0.0,True,True,False,0.89
GRB10,IGF1R,-1.0,True,True,False,0.97
GRB10,PIK3R1,1.0,True,True,False,0.925
GRB10,INSR,-1.0,True,True,False,0.97
GRB10,AKT1,1.0,True,True,False,0.71
GRB10,IRS1,0.0,True,True,False,0.87
AEBP2,EED,0.0,True,True,True,0.9
AEBP2,RBBP7,0.0,True,True,True,0.87
AEBP2,EZH2,0.0,True,True,True,0.87
AEBP2,RBBP4,0.0,True,True,True,0.89
LCMT1,PPP2CA,1.0,True,False,False,0.999
MYO5A,TRIM3,0.0,True,False,True,0.84
DLG4,KCNA4,0.0,True,True,False,0.99
DLG4,KCNA2,0.0,True,False,True,0.9
DLG4,DLG3,0.0,True,True,False,0.95
DLG4,LRP1,0.0,True,True,True,0.95
DLG4,KCNA1,0.0,True,False,True,0.97
DLG4,LRFN1,1.0,False,False,False,0.55
DLG4,KCNA3,0.0,True,True,False,0.84
DLG4,ACTN2,0.0,True,True,False,0.88
DLG4,ERBB4,1.0,True,True,False,0.96
DLG4,NOS1,1.0,True,True,True,0.96
DLG4,GRB2,1.0,False,True,True,0.63
DLG4,MAP1A,1.0,True,False,False,0.9
DLG4,DLGAP1,1.0,True,True,True,0.999
MRAP,MC3R,-1.0,False,True,True,0.63
ROCK1,MLC1,1.0,True,False,True,0.52
ROCK1,RND3,1.0,True,False,False,0.85
ROCK1,RHOB,0.0,True,True,True,0.85
ROCK1,GAB1,1.0,True,True,True,0.78
WDR19,TULP3,0.0,True,True,True,0.87
WDR19,IFT43,0.0,True,True,True,0.87
SEH1L,NXF1,1.0,True,True,True,0.927
GRIK1,DLG4,0.0,True,True,False,0.85
GRIK1,PICK1,0.0,True,True,False,0.95
RUNX3,SMAD3,0.0,True,True,True,0.85
BACH1,HMMR,0.0,True,True,True,0.87
DDX3X,EIF3D,0.0,True,True,True,0.86
DDX3X,MAVS,0.0,True,True,True,0.87
DDX3X,EIF3E,0.0,True,True,True,0.86
DDX3X,EIF3H,0.0,True,True,True,0.86
DDX3X,EIF3A,0.0,True,True,True,0.86
DDX3X,EIF3B,0.0,True,True,True,0.88
RPGRIP1,RPGR,-1.0,True,True,True,0.999
FKBP1A,SMAD7,-1.0,True,True,True,0.981
NRIP1,ESR1,1.0,True,True,True,0.9
NRIP1,ESR2,0.0,True,True,True,0.88
CDC42,PREX1,0.0,True,True,False,0.88
CDC42,PAK4,1.0,True,True,False,0.9
CDC42,IQGAP3,1.0,True,True,False,0.979
CDC42,PARD6A,1.0,True,True,True,0.999
CDC42,PAK2,1.0,True,True,False,0.9
CDC42,PAK3,1.0,True,True,False,0.96
CDC42,VAV2,1.0,True,True,True,0.63
